symbol,time,close,high,low,open,volume
BLK ROIDIDJRNXID,2007-01-03 10:00:00,108.46944441,108.82173231,107.72963982,107.72963982,21100.0
BLK ROIDIDJRNXID,2007-01-03 11:00:00,110.745224244,111.097512144,108.46944441,108.603313812,115100.0
BLK ROIDIDJRNXID,2007-01-03 12:00:00,110.012465412,111.611852478,109.801092672,110.625446358,43500.0
BLK ROIDIDJRNXID,2007-01-03 13:00:00,109.977236622,110.026556928,109.80813843,110.012465412,19900.0
BLK ROIDIDJRNXID,2007-01-03 14:00:00,110.097014508,110.23088391,109.779955398,109.977236622,25500.0
BLK ROIDIDJRNXID,2007-01-03 15:00:00,109.181065968,110.153380572,108.969693228,110.097014508,47300.0
BLK ROIDIDJRNXID,2007-01-03 16:00:00,109.24447779,109.329026886,108.78650352,109.195157484,44600.0
BLK ROIDIDJRNXID,2007-01-04 10:00:00,109.06833384,109.70245206,108.1523853,109.38539295,25100.0
BLK ROIDIDJRNXID,2007-01-04 11:00:00,109.06833384,109.209249,108.723091698,108.99787626,38500.0
BLK ROIDIDJRNXID,2007-01-04 12:00:00,109.822229946,110.12519754,108.934464438,109.075379598,59700.0
BLK ROIDIDJRNXID,2007-01-04 13:00:00,109.42062174,110.061785718,109.117654146,109.850412978,44100.0
BLK ROIDIDJRNXID,2007-01-04 14:00:00,109.31493537,109.84336722,109.27970658,109.49107932,50300.0
BLK ROIDIDJRNXID,2007-01-04 15:00:00,110.08996875,110.259066942,109.35016416,109.512216594,52300.0
BLK ROIDIDJRNXID,2007-01-04 16:00:00,110.470439682,111.196152756,110.047694202,110.082922992,88100.0
BLK ROIDIDJRNXID,2007-01-05 10:00:00,110.385890586,110.90023092,110.167472088,110.47748544,18500.0
BLK ROIDIDJRNXID,2007-01-05 11:00:00,110.787498792,110.977734258,110.343616038,110.68885818,23100.0
BLK ROIDIDJRNXID,2007-01-05 12:00:00,110.273158458,110.86500213,110.19565512,110.86500213,59000.0
BLK ROIDIDJRNXID,2007-01-05 13:00:00,110.392936344,110.47748544,110.2661127,110.2661127,41800.0
BLK ROIDIDJRNXID,2007-01-05 14:00:00,110.350661796,110.44225665,110.33657028,110.37179907,22700.0
BLK ROIDIDJRNXID,2007-01-05 15:00:00,110.399982102,110.44225665,110.23088391,110.350661796,25500.0
BLK ROIDIDJRNXID,2007-01-05 16:00:00,110.421119376,110.44225665,109.998373896,110.364753312,48200.0
BLK ROIDIDJRNXID,2007-01-08 10:00:00,110.449302408,111.71049309,110.33657028,111.3229764,39500.0
BLK ROIDIDJRNXID,2007-01-08 11:00:00,111.04114608,111.18206124,110.33657028,110.463393924,55500.0
BLK ROIDIDJRNXID,2007-01-08 12:00:00,111.273656094,111.6752643,110.90023092,111.00591729,31600.0
BLK ROIDIDJRNXID,2007-01-08 13:00:00,111.35820519,111.548440656,111.238427304,111.449800044,37100.0
BLK ROIDIDJRNXID,2007-01-08 14:00:00,111.090466386,111.49912035,110.9706885,111.3229764,60300.0
BLK ROIDIDJRNXID,2007-01-08 15:00:00,111.294793368,111.442754286,110.886139404,111.048191838,76700.0
BLK ROIDIDJRNXID,2007-01-08 16:00:00,112.400977374,112.563029808,111.301839126,111.435708528,97700.0
BLK ROIDIDJRNXID,2007-01-09 10:00:00,113.40147501,113.493069864,112.732128,112.732128,25200.0
BLK ROIDIDJRNXID,2007-01-09 11:00:00,112.87304316,113.68330533,112.527801018,113.429658042,56800.0
BLK ROIDIDJRNXID,2007-01-09 12:00:00,112.80258558,113.57761896,112.725082242,112.90827195,45900.0
BLK ROIDIDJRNXID,2007-01-09 13:00:00,112.880088918,113.288742882,112.795539822,112.80258558,40800.0
BLK ROIDIDJRNXID,2007-01-09 14:00:00,112.506663744,113.091461658,112.499617986,112.922363466,35500.0
BLK ROIDIDJRNXID,2007-01-09 15:00:00,112.936454982,113.077370142,112.541892534,112.62644163,48300.0
BLK ROIDIDJRNXID,2007-01-09 16:00:00,113.15487348,113.29578864,112.732128,112.950546498,75200.0
BLK ROIDIDJRNXID,2007-01-10 10:00:00,112.80258558,113.056232868,111.95709462,113.04918711,39600.0
BLK ROIDIDJRNXID,2007-01-10 11:00:00,113.82422049,114.486521742,112.809631338,112.809631338,73500.0
BLK ROIDIDJRNXID,2007-01-10 12:00:00,114.077867778,114.190599906,113.29578864,113.4367038,52000.0
BLK ROIDIDJRNXID,2007-01-10 13:00:00,114.768352062,114.838809642,114.021501714,114.099005052,56500.0
BLK ROIDIDJRNXID,2007-01-10 14:00:00,115.275646638,115.47997362,114.486521742,114.683802966,33300.0
BLK ROIDIDJRNXID,2007-01-10 15:00:00,115.5504312,115.853398794,115.26860088,115.47997362,63100.0
BLK ROIDIDJRNXID,2007-01-10 16:00:00,115.916810616,116.198640936,115.367241492,115.451790588,101100.0
BLK ROIDIDJRNXID,2007-01-11 10:00:00,118.29827682,118.29827682,116.18454942,116.29023579,32700.0
BLK ROIDIDJRNXID,2007-01-11 11:00:00,117.790982244,118.3687344,117.17095554,118.277139546,106100.0
BLK ROIDIDJRNXID,2007-01-11 12:00:00,117.833256792,118.143270144,117.375282522,117.854394066,82100.0
BLK ROIDIDJRNXID,2007-01-11 13:00:00,118.361688642,118.382825916,117.579609504,117.80507376,68700.0
BLK ROIDIDJRNXID,2007-01-11 14:00:00,118.009400742,118.382825916,117.671204358,118.354642884,55200.0
BLK ROIDIDJRNXID,2007-01-11 15:00:00,118.136224386,118.136224386,117.685295874,117.889622856,71300.0
BLK ROIDIDJRNXID,2007-01-11 16:00:00,118.319414094,118.643518962,117.854394066,117.854394066,67500.0
BLK ROIDIDJRNXID,2007-01-12 10:00:00,118.587152898,119.0733102,117.678250116,117.678250116,44400.0
BLK ROIDIDJRNXID,2007-01-12 11:00:00,119.35514052,119.56651326,118.68579351,119.00285262,64800.0
BLK ROIDIDJRNXID,2007-01-12 12:00:00,120.55291938,120.76429212,119.235362634,119.35514052,93300.0
BLK ROIDIDJRNXID,2007-01-12 13:00:00,121.623874596,121.8916134,120.02448753,120.559965138,94800.0
BLK ROIDIDJRNXID,2007-01-12 14:00:00,122.321404638,122.518685862,121.461822162,121.630920354,82900.0
BLK ROIDIDJRNXID,2007-01-12 15:00:00,121.919796432,122.518685862,121.68024066,122.31435888,127800.0
BLK ROIDIDJRNXID,2007-01-12 16:00:00,121.57455429,121.78592703,121.39841034,121.757743998,139300.0
BLK ROIDIDJRNXID,2007-01-16 10:00:00,121.04612244,122.236855542,121.04612244,121.8916134,56900.0
BLK ROIDIDJRNXID,2007-01-16 11:00:00,119.827206306,121.75069824,119.4255981,120.97566486,136600.0
BLK ROIDIDJRNXID,2007-01-16 12:00:00,119.56651326,120.468370284,119.291728698,119.996304498,56200.0
BLK ROIDIDJRNXID,2007-01-16 13:00:00,120.404958462,120.503599074,119.467872648,119.467872648,45600.0
BLK ROIDIDJRNXID,2007-01-16 14:00:00,120.454278768,120.69383454,120.362683914,120.468370284,29800.0
BLK ROIDIDJRNXID,2007-01-16 15:00:00,120.69383454,121.01089365,120.214722996,120.454278768,66200.0
BLK ROIDIDJRNXID,2007-01-16 16:00:00,120.806566668,120.806566668,120.123128142,120.679743024,63200.0
BLK ROIDIDJRNXID,2007-01-17 10:00:00,121.82115582,122.095940382,120.700880298,121.172946084,21100.0
BLK ROIDIDJRNXID,2007-01-17 11:00:00,121.652057628,121.870476126,121.461822162,121.461822162,43500.0
BLK ROIDIDJRNXID,2007-01-17 12:00:00,122.42004525,122.504594346,121.60978308,121.673194902,22400.0
BLK ROIDIDJRNXID,2007-01-17 13:00:00,123.180987114,123.37122258,122.180489478,122.391862218,43500.0
BLK ROIDIDJRNXID,2007-01-17 14:00:00,122.38481646,123.364176822,122.17344372,123.19507863,49400.0
BLK ROIDIDJRNXID,2007-01-17 15:00:00,122.095940382,122.504594346,121.807064304,122.321404638,28000.0
BLK ROIDIDJRNXID,2007-01-17 16:00:00,121.947979464,122.328450396,121.898659158,122.053665834,48300.0
BLK ROIDIDJRNXID,2007-01-18 10:00:00,122.03252856,122.52573162,122.03252856,122.377770702,20900.0
BLK ROIDIDJRNXID,2007-01-18 11:00:00,120.066762078,122.31435888,119.98925874,122.011391286,82600.0
BLK ROIDIDJRNXID,2007-01-18 12:00:00,120.545873622,120.757246362,119.63697084,120.123128142,52600.0
BLK ROIDIDJRNXID,2007-01-18 13:00:00,120.41200422,120.743154846,120.20063148,120.531782106,33200.0
BLK ROIDIDJRNXID,2007-01-18 14:00:00,120.313363608,120.69383454,119.98925874,120.278134818,33200.0
BLK ROIDIDJRNXID,2007-01-18 15:00:00,119.644016598,120.348592398,119.369232036,120.285180576,75400.0
BLK ROIDIDJRNXID,2007-01-18 16:00:00,119.81311479,119.91880116,119.432643858,119.60174205,61000.0
BLK ROIDIDJRNXID,2007-01-19 10:00:00,119.467872648,120.20063148,119.35514052,120.20063148,27300.0
BLK ROIDIDJRNXID,2007-01-19 11:00:00,119.63697084,119.820160548,119.369232036,119.503101438,27200.0
BLK ROIDIDJRNXID,2007-01-19 12:00:00,119.622879324,119.806069032,119.49605568,119.56651326,20700.0
BLK ROIDIDJRNXID,2007-01-19 13:00:00,119.63697084,119.70742842,119.35514052,119.56651326,12900.0
BLK ROIDIDJRNXID,2007-01-19 14:00:00,119.573559018,119.806069032,119.439689616,119.63697084,14100.0
BLK ROIDIDJRNXID,2007-01-19 15:00:00,119.200133844,119.608787808,118.988761104,119.56651326,35200.0
BLK ROIDIDJRNXID,2007-01-19 16:00:00,119.700382662,119.777886,119.016944136,119.200133844,51400.0
BLK ROIDIDJRNXID,2007-01-22 10:00:00,119.644016598,120.172448448,118.79147988,119.70742842,44700.0
BLK ROIDIDJRNXID,2007-01-22 11:00:00,119.291728698,119.56651326,119.0733102,119.559467502,37900.0
BLK ROIDIDJRNXID,2007-01-22 12:00:00,119.644016598,119.777886,119.263545666,119.552421744,45500.0
BLK ROIDIDJRNXID,2007-01-22 13:00:00,119.14376778,119.777886,118.93239504,119.56651326,24100.0
BLK ROIDIDJRNXID,2007-01-22 14:00:00,119.080355958,119.277637182,119.052172926,119.115584748,23300.0
BLK ROIDIDJRNXID,2007-01-22 15:00:00,119.411506584,119.56651326,119.066264442,119.228316876,49900.0
BLK ROIDIDJRNXID,2007-01-22 16:00:00,119.256499908,119.418552342,118.86193746,119.418552342,57000.0
BLK ROIDIDJRNXID,2007-01-23 10:00:00,121.067259714,124.07579838,119.56651326,123.300765,140600.0
BLK ROIDIDJRNXID,2007-01-23 11:00:00,120.55291938,120.8347497,118.86193746,119.70742842,119300.0
BLK ROIDIDJRNXID,2007-01-23 12:00:00,123.37122258,123.44168016,120.4824618,120.55291938,210500.0
BLK ROIDIDJRNXID,2007-01-23 13:00:00,122.17344372,123.44168016,121.1870376,123.44168016,186800.0
BLK ROIDIDJRNXID,2007-01-23 14:00:00,123.58259532,123.6530529,122.018437044,122.236855542,72100.0
BLK ROIDIDJRNXID,2007-01-23 15:00:00,124.32239991,124.63945902,123.300765,123.51213774,103700.0
BLK ROIDIDJRNXID,2007-01-23 16:00:00,124.068752622,124.554909924,123.695327448,124.21671354,118500.0
BLK ROIDIDJRNXID,2007-01-24 10:00:00,118.375780158,121.137717294,117.396419796,120.595193928,383000.0
BLK ROIDIDJRNXID,2007-01-24 11:00:00,119.53128447,119.98925874,117.80507376,118.375780158,390600.0
BLK ROIDIDJRNXID,2007-01-24 12:00:00,119.63697084,119.770840242,119.432643858,119.63697084,117100.0
BLK ROIDIDJRNXID,2007-01-24 13:00:00,119.573559018,119.770840242,119.439689616,119.63697084,113700.0
BLK ROIDIDJRNXID,2007-01-24 14:00:00,121.391364582,121.60978308,119.53128447,119.559467502,240000.0
BLK ROIDIDJRNXID,2007-01-24 15:00:00,121.137717294,121.532279742,120.757246362,121.39841034,199100.0
BLK ROIDIDJRNXID,2007-01-24 16:00:00,121.08135123,121.933887948,120.792475152,121.130671536,244500.0
BLK ROIDIDJRNXID,2007-01-25 10:00:00,121.074305472,121.82115582,120.97566486,121.11658002,37400.0
BLK ROIDIDJRNXID,2007-01-25 11:00:00,119.791977516,121.320907002,119.35514052,121.04612244,89800.0
BLK ROIDIDJRNXID,2007-01-25 12:00:00,119.777886,120.20063148,119.70742842,119.88357237,95400.0
BLK ROIDIDJRNXID,2007-01-25 13:00:00,119.53128447,119.841297822,119.46082689,119.714474178,41200.0
BLK ROIDIDJRNXID,2007-01-25 14:00:00,119.53128447,119.911755402,119.503101438,119.70742842,24300.0
BLK ROIDIDJRNXID,2007-01-25 15:00:00,119.376277794,119.56651326,119.24945415,119.53128447,57900.0
BLK ROIDIDJRNXID,2007-01-25 16:00:00,119.39036931,119.74265721,119.00285262,119.383323552,106500.0
BLK ROIDIDJRNXID,2007-01-26 10:00:00,118.587152898,119.693336904,118.523741076,119.087401716,29100.0
BLK ROIDIDJRNXID,2007-01-26 11:00:00,118.749205332,118.981715346,118.023492258,118.657610478,66700.0
BLK ROIDIDJRNXID,2007-01-26 12:00:00,118.608290172,118.868983218,118.389871674,118.735113816,51500.0
BLK ROIDIDJRNXID,2007-01-26 13:00:00,118.82670867,118.918303524,118.43919198,118.629427446,42400.0
BLK ROIDIDJRNXID,2007-01-26 14:00:00,119.186042328,119.362186278,118.798525638,118.82670867,47700.0
BLK ROIDIDJRNXID,2007-01-26 15:00:00,119.298774456,119.622879324,119.023989894,119.298774456,52500.0
BLK ROIDIDJRNXID,2007-01-26 16:00:00,119.235362634,119.777886,118.974669588,119.334003246,86500.0
BLK ROIDIDJRNXID,2007-01-29 10:00:00,119.728565694,120.743154846,118.537832592,120.249951786,41500.0
BLK ROIDIDJRNXID,2007-01-29 11:00:00,119.890618128,119.904709644,119.453781132,119.686291146,54500.0
BLK ROIDIDJRNXID,2007-01-29 12:00:00,118.890120492,119.84834358,118.82670867,119.84834358,37800.0
BLK ROIDIDJRNXID,2007-01-29 13:00:00,119.101493232,119.21422536,118.876028976,118.89716625,20000.0
BLK ROIDIDJRNXID,2007-01-29 14:00:00,118.770342606,119.28468294,118.657610478,119.101493232,25000.0
BLK ROIDIDJRNXID,2007-01-29 15:00:00,118.692839268,118.854891702,118.502603802,118.728068058,24100.0
BLK ROIDIDJRNXID,2007-01-29 16:00:00,118.777388364,118.79147988,118.495558044,118.608290172,64900.0
BLK ROIDIDJRNXID,2007-01-30 10:00:00,117.917805888,119.115584748,117.896668614,118.953532314,44700.0
BLK ROIDIDJRNXID,2007-01-30 11:00:00,117.015948864,118.432146222,116.720027028,117.938943162,166600.0
BLK ROIDIDJRNXID,2007-01-30 12:00:00,117.924851646,117.995309226,116.727072786,117.079360686,126400.0
BLK ROIDIDJRNXID,2007-01-30 13:00:00,118.058721048,118.100995596,117.812119518,117.931897404,68900.0
BLK ROIDIDJRNXID,2007-01-30 14:00:00,118.361688642,118.375780158,117.953034678,118.030538016,46900.0
BLK ROIDIDJRNXID,2007-01-30 15:00:00,118.241910756,118.3687344,118.164407418,118.3687344,32600.0
BLK ROIDIDJRNXID,2007-01-30 16:00:00,118.33350561,118.382825916,118.171453176,118.178498934,68200.0
BLK ROIDIDJRNXID,2007-01-31 10:00:00,117.924851646,118.453283496,116.9595828,117.13572675,34700.0
BLK ROIDIDJRNXID,2007-01-31 11:00:00,118.108041354,118.361688642,117.882577098,117.94598892,20600.0
BLK ROIDIDJRNXID,2007-01-31 12:00:00,117.431648586,118.108041354,117.185047056,118.100995596,46900.0
BLK ROIDIDJRNXID,2007-01-31 13:00:00,117.6641586,117.917805888,117.220275846,117.917805888,43000.0
BLK ROIDIDJRNXID,2007-01-31 14:00:00,118.009400742,118.05167529,117.657112842,117.657112842,9100.0
BLK ROIDIDJRNXID,2007-01-31 15:00:00,118.573061382,118.812617154,117.847348308,118.009400742,55700.0
BLK ROIDIDJRNXID,2007-01-31 16:00:00,118.361688642,118.601244414,118.241910756,118.573061382,66800.0
BLK ROIDIDJRNXID,2007-02-01 10:00:00,119.221271118,119.63697084,118.354642884,119.4255981,65000.0
BLK ROIDIDJRNXID,2007-02-01 11:00:00,120.02448753,120.468370284,119.221271118,119.270591424,105900.0
BLK ROIDIDJRNXID,2007-02-01 12:00:00,119.31991173,120.37677543,119.080355958,120.02448753,71800.0
BLK ROIDIDJRNXID,2007-02-01 13:00:00,118.488512286,119.820160548,118.488512286,119.39036931,46000.0
BLK ROIDIDJRNXID,2007-02-01 14:00:00,118.93239504,119.14376778,118.3687344,118.43919198,19900.0
BLK ROIDIDJRNXID,2007-02-01 15:00:00,119.298774456,119.348094762,118.939440798,119.00285262,10900.0
BLK ROIDIDJRNXID,2007-02-01 16:00:00,119.31991173,119.510147196,119.291728698,119.312865972,60400.0
BLK ROIDIDJRNXID,2007-02-02 10:00:00,119.17899657,119.777886,119.14376778,119.298774456,11600.0
BLK ROIDIDJRNXID,2007-02-02 11:00:00,119.4255981,119.67219963,119.14376778,119.14376778,28500.0
BLK ROIDIDJRNXID,2007-02-02 12:00:00,118.61533593,119.474918406,118.47442077,119.418552342,53700.0
BLK ROIDIDJRNXID,2007-02-02 13:00:00,118.953532314,119.009898378,118.537832592,118.551924108,37400.0
BLK ROIDIDJRNXID,2007-02-02 14:00:00,119.136722022,119.21422536,118.876028976,119.00285262,16000.0
BLK ROIDIDJRNXID,2007-02-02 15:00:00,118.883074734,119.21422536,118.699885026,119.136722022,38600.0
BLK ROIDIDJRNXID,2007-02-02 16:00:00,118.995806862,119.0733102,118.530786834,118.75625109,44500.0
BLK ROIDIDJRNXID,2007-02-05 10:00:00,119.841297822,120.116082384,119.369232036,119.700382662,33400.0
BLK ROIDIDJRNXID,2007-02-05 11:00:00,120.242906028,120.362683914,119.615833566,119.841297822,68000.0
BLK ROIDIDJRNXID,2007-02-05 12:00:00,120.23586027,120.475416042,119.820160548,120.249951786,60900.0
BLK ROIDIDJRNXID,2007-02-05 13:00:00,120.327455124,120.397912704,120.16540269,120.37677543,35900.0
BLK ROIDIDJRNXID,2007-02-05 14:00:00,120.073807836,120.665651508,119.749702968,120.369729672,68400.0
BLK ROIDIDJRNXID,2007-02-05 15:00:00,120.362683914,120.468370284,120.02448753,120.080853594,31000.0
BLK ROIDIDJRNXID,2007-02-05 16:00:00,120.066762078,120.369729672,119.996304498,120.221768754,91300.0
BLK ROIDIDJRNXID,2007-02-06 10:00:00,120.186539964,120.320409366,119.503101438,119.784931758,21900.0
BLK ROIDIDJRNXID,2007-02-06 11:00:00,120.137219658,120.4824618,119.538330228,120.16540269,43100.0
BLK ROIDIDJRNXID,2007-02-06 12:00:00,120.20063148,120.27108906,119.56651326,119.770840242,36200.0
BLK ROIDIDJRNXID,2007-02-06 13:00:00,120.1301739,120.264043302,119.91880116,120.1301739,19200.0
BLK ROIDIDJRNXID,2007-02-06 14:00:00,120.327455124,120.595193928,120.1301739,120.1301739,21300.0
BLK ROIDIDJRNXID,2007-02-06 15:00:00,120.34154664,120.397912704,120.137219658,120.37677543,22400.0
BLK ROIDIDJRNXID,2007-02-06 16:00:00,120.23586027,120.468370284,120.20063148,120.30631785,46900.0
BLK ROIDIDJRNXID,2007-02-07 10:00:00,120.679743024,121.15180881,120.609285444,121.15180881,21000.0
BLK ROIDIDJRNXID,2007-02-07 11:00:00,121.5393255,121.666149144,120.609285444,120.672697266,70400.0
BLK ROIDIDJRNXID,2007-02-07 12:00:00,121.50409671,121.68024066,121.440684888,121.64501187,35500.0
BLK ROIDIDJRNXID,2007-02-07 13:00:00,121.447730646,121.623874596,121.43363913,121.518188226,36900.0
BLK ROIDIDJRNXID,2007-02-07 14:00:00,121.560462774,121.567508532,121.490005194,121.560462774,50400.0
BLK ROIDIDJRNXID,2007-02-07 15:00:00,121.50409671,121.581600048,121.50409671,121.560462774,50100.0
BLK ROIDIDJRNXID,2007-02-07 16:00:00,121.567508532,121.60978308,121.511142468,121.553417016,69300.0
BLK ROIDIDJRNXID,2007-02-08 10:00:00,122.532777378,122.91324831,121.92684219,121.92684219,62600.0
BLK ROIDIDJRNXID,2007-02-08 11:00:00,122.793470424,123.011888922,122.504594346,122.504594346,54100.0
BLK ROIDIDJRNXID,2007-02-08 12:00:00,122.532777378,122.80756194,122.27913009,122.80756194,82700.0
BLK ROIDIDJRNXID,2007-02-08 13:00:00,122.45527404,122.610280716,122.356633428,122.568006168,53700.0
BLK ROIDIDJRNXID,2007-02-08 14:00:00,122.568006168,122.624372232,122.427091008,122.49050283,23700.0
BLK ROIDIDJRNXID,2007-02-08 15:00:00,122.52573162,122.680738296,122.391862218,122.532777378,34600.0
BLK ROIDIDJRNXID,2007-02-08 16:00:00,122.272084332,122.589143442,122.011391286,122.497548588,140700.0
BLK ROIDIDJRNXID,2007-02-09 10:00:00,124.49854386,127.03501674,123.68828169,124.611275988,88600.0
BLK ROIDIDJRNXID,2007-02-09 11:00:00,123.54736653,126.746140662,123.413497128,124.18148475,154400.0
BLK ROIDIDJRNXID,2007-02-09 12:00:00,123.589641078,123.906700188,123.51213774,123.554412288,63400.0
BLK ROIDIDJRNXID,2007-02-09 13:00:00,122.56096041,123.61782411,122.511640104,123.589641078,14800.0
BLK ROIDIDJRNXID,2007-02-09 14:00:00,122.110031898,122.568006168,121.75069824,122.568006168,33400.0
BLK ROIDIDJRNXID,2007-02-09 15:00:00,121.75069824,122.5961892,121.68024066,122.180489478,44800.0
