time,open,high,low,close,volume
2021-02-18 13:16:00,196.85,197.09,196.72,196.81,2886
2021-02-18 13:15:00,196.69,196.91,196.69,196.845,1468
2021-02-18 13:14:00,196.73,196.98,196.66,196.777,1786
2021-02-18 13:13:00,196.86,196.93,196.81,196.85,5315
2021-02-18 13:12:00,197.11,197.11,196.86,196.8723,3048
2021-02-18 13:11:00,196.775,197.11,196.6445,197.0761,1980
2021-02-18 13:10:00,197.04,197.2399,196.63,196.63,3840
2021-02-18 13:09:00,197.165,197.2832,197.13,197.13,2092
2021-02-18 13:08:00,197.16,197.16,197.0101,197.03,1580
2021-02-18 13:07:00,196.95,197.16,196.95,197.16,2493
2021-02-18 13:06:00,196.73,196.95,196.7106,196.92,1020
2021-02-18 13:05:00,196.57,196.99,196.49,196.7628,6571
2021-02-18 13:04:00,196.58,196.58,196.38,196.53,1167
2021-02-18 13:03:00,196.32,196.41,196.23,196.2933,2451
2021-02-18 13:02:00,196.46,196.62,196.2122,196.4,6696
2021-02-18 13:01:00,196.63,196.68,196.56,196.56,3908
2021-02-18 13:00:00,196.7695,196.7695,196.53,196.53,4348
2021-02-18 12:59:00,196.86,196.94,196.7,196.7301,3399
2021-02-18 12:58:00,196.84,196.86,196.75,196.8134,2319
2021-02-18 12:57:00,196.9632,197.03,196.75,196.94,5330
2021-02-18 12:56:00,197.1,197.11,196.8124,196.8124,2867
2021-02-18 12:55:00,197.01,197.17,196.955,197.05,1689
2021-02-18 12:54:00,196.94,197.07,196.85,196.85,945
2021-02-18 12:53:00,197.01,197.115,197.0,197.09,2191
2021-02-18 12:52:00,197.25,197.32,197.0,197.16,3831
2021-02-18 12:51:00,197.33,197.33,197.135,197.135,1169
2021-02-18 12:50:00,197.255,197.255,197.06,197.06,1267
2021-02-18 12:49:00,197.03,197.23,196.9965,196.9965,2203
2021-02-18 12:48:00,197.155,197.18,197.01,197.18,1256
2021-02-18 12:47:00,197.52,197.52,197.1,197.3299,1570
2021-02-18 12:46:00,197.66,197.68,197.34,197.34,2310
2021-02-18 12:45:00,197.45,197.63,197.45,197.62,1966
2021-02-18 12:44:00,197.44,197.615,197.44,197.615,1178
2021-02-18 12:43:00,197.21,197.3924,197.21,197.3924,1517
2021-02-18 12:42:00,197.635,197.74,197.1356,197.37,9419
2021-02-18 12:41:00,197.119,197.7285,197.085,197.625,9117
2021-02-18 12:40:00,197.19,197.19,197.0117,197.035,758
2021-02-18 12:39:00,197.16,197.16,197.042,197.042,555
2021-02-18 12:38:00,197.065,197.065,196.94,197.02,1449
2021-02-18 12:37:00,197.235,197.3,196.95,197.13,5047
2021-02-18 12:36:00,197.385,197.39,197.235,197.235,5216
2021-02-18 12:35:00,197.2783,197.4899,197.2701,197.39,6161
2021-02-18 12:34:00,196.9241,197.38,196.9241,197.37,2626
2021-02-18 12:33:00,196.98,197.3299,196.98,197.115,3362
2021-02-18 12:32:00,196.85,196.99,196.69,196.845,1778
2021-02-18 12:31:00,196.99,196.99,196.98,196.98,812
2021-02-18 12:30:00,196.86,196.9999,196.74,196.9999,2397
2021-02-18 12:29:00,196.74,197.0,196.68,197.0,3366
2021-02-18 12:28:00,196.585,196.76,196.4134,196.7277,2210
2021-02-18 12:27:00,196.63,196.85,196.6,196.63,1785
2021-02-18 12:26:00,196.07,196.725,196.07,196.4593,5062
2021-02-18 12:25:00,196.62,196.63,196.06,196.23,7140
2021-02-18 12:24:00,196.8572,196.8572,196.62,196.665,1784
2021-02-18 12:23:00,196.75,197.0,196.6,196.61,2159
2021-02-18 12:22:00,196.53,196.82,196.53,196.75,5319
2021-02-18 12:21:00,196.4,196.71,196.29,196.69,7579
2021-02-18 12:20:00,196.41,196.5,196.39,196.447,1332
2021-02-18 12:19:00,196.37,196.61,196.37,196.39,3649
2021-02-18 12:18:00,196.23,196.49,196.15,196.49,4572
2021-02-18 12:17:00,196.41,196.64,196.03,196.2656,5742
2021-02-18 12:16:00,196.52,196.6984,196.4447,196.52,3915
2021-02-18 12:15:00,196.3235,196.75,196.32,196.655,4965
2021-02-18 12:14:00,196.735,196.8699,196.32,196.38,7713
2021-02-18 12:13:00,196.8699,196.87,196.59,196.8447,3117
2021-02-18 12:12:00,196.66,196.87,196.5,196.87,2912
2021-02-18 12:11:00,197.1473,197.1473,196.66,196.96,4281
2021-02-18 12:10:00,197.29,197.5,197.07,197.095,5265
2021-02-18 12:09:00,197.375,197.5,197.08,197.29,6213
2021-02-18 12:08:00,197.47,197.47,197.44,197.44,1359
2021-02-18 12:07:00,197.83,197.87,197.48,197.48,5656
2021-02-18 12:06:00,197.84,197.84,197.7301,197.83,1159
2021-02-18 12:05:00,197.665,197.93,197.6,197.93,9117
2021-02-18 12:04:00,197.57,197.7307,197.47,197.644,1894
2021-02-18 12:03:00,197.4,197.75,197.4,197.59,3526
2021-02-18 12:02:00,197.27,197.41,197.15,197.38,3946
2021-02-18 12:01:00,197.35,197.43,197.13,197.43,1551
2021-02-18 12:00:00,197.8,197.8,197.3,197.355,13131
2021-02-18 11:59:00,197.755,197.755,197.755,197.755,679
2021-02-18 11:58:00,197.7601,197.99,197.61,197.745,4006
2021-02-18 11:57:00,197.99,197.99,197.875,197.93,1035
2021-02-18 11:56:00,197.705,197.9,197.7,197.9,3666
2021-02-18 11:55:00,197.59,197.88,197.555,197.8403,3259
2021-02-18 11:54:00,197.56,197.56,197.3301,197.455,1989
2021-02-18 11:53:00,197.5,197.62,197.35,197.45,6867
2021-02-18 11:52:00,197.51,197.609,197.35,197.53,2287
2021-02-18 11:51:00,197.52,197.7238,197.35,197.7238,2688
2021-02-18 11:50:00,197.897,197.897,197.5,197.51,2544
2021-02-18 11:49:00,197.64,197.9,197.64,197.9,682
2021-02-18 11:48:00,197.46,197.8999,197.46,197.83,5461
2021-02-18 11:47:00,197.77,197.8,197.44,197.4928,1463
2021-02-18 11:46:00,197.4001,197.8599,197.35,197.43,2381
2021-02-18 11:45:00,197.575,197.625,197.26,197.58,2664
2021-02-18 11:44:00,197.06,197.45,196.9901,197.2429,11671
2021-02-18 11:43:00,197.36,197.45,197.255,197.255,1128
2021-02-18 11:42:00,197.21,197.4,197.21,197.23,3986
2021-02-18 11:41:00,197.78,197.78,197.36,197.38,3084
2021-02-18 11:40:00,197.738,197.9769,197.36,197.67,4237
2021-02-18 11:39:00,197.71,198.04,197.6,197.79,4518
2021-02-18 11:38:00,197.8,198.13,197.7,197.88,10473
2021-02-18 11:37:00,198.0,198.18,197.7315,197.9,12209
2021-02-18 11:36:00,198.1,198.1,197.93,198.0,2380
2021-02-18 11:35:00,198.0,198.125,197.7215,197.91,5376
2021-02-18 11:34:00,198.2,198.2764,197.62,198.11,7421
2021-02-18 11:33:00,198.1,198.18,197.92,198.15,3087
2021-02-18 11:32:00,198.02,198.22,197.86,197.89,6298
2021-02-18 11:31:00,198.4242,198.4455,198.0,198.0,3108
2021-02-18 11:30:00,198.0,198.25,197.92,198.01,5254
2021-02-18 11:29:00,198.46,198.75,197.91,198.2029,9248
2021-02-18 11:28:00,198.105,198.45,198.1,198.27,3843
2021-02-18 11:27:00,197.73,198.1,197.63,198.015,5711
2021-02-18 11:26:00,197.78,197.78,197.5,197.735,3345
2021-02-18 11:25:00,197.765,197.8,197.5136,197.8,6651
2021-02-18 11:24:00,197.735,197.93,197.53,197.66,1621
2021-02-18 11:23:00,197.75,197.93,197.51,197.9085,6627
2021-02-18 11:22:00,197.48,197.81,197.47,197.8,7721
2021-02-18 11:21:00,197.57,197.651,197.35,197.406,3792
2021-02-18 11:20:00,197.615,197.8392,197.38,197.56,1960
2021-02-18 11:19:00,197.755,197.8771,197.47,197.8699,2658
2021-02-18 11:18:00,197.75,197.82,197.55,197.6,2648
2021-02-18 11:17:00,197.485,197.9799,197.42,197.74,9977
2021-02-18 11:16:00,197.5761,197.61,197.23,197.42,4670
2021-02-18 11:15:00,197.47,197.61,197.18,197.43,5240
2021-02-18 11:14:00,197.45,197.49,197.13,197.4601,3671
2021-02-18 11:13:00,197.08,197.4899,197.011,197.4899,4741
2021-02-18 11:12:00,197.26,197.52,197.0945,197.25,7108
2021-02-18 11:11:00,197.4864,197.75,197.26,197.26,5649
2021-02-18 11:10:00,197.5,197.7267,197.46,197.486,2805
2021-02-18 11:09:00,197.74,197.86,197.38,197.55,5210
2021-02-18 11:08:00,197.8,197.9899,197.55,197.7623,4237
2021-02-18 11:07:00,197.68,197.92,197.54,197.7,7330
2021-02-18 11:06:00,197.54,197.69,197.33,197.45,4196
2021-02-18 11:05:00,197.28,197.53,197.28,197.4,2592
2021-02-18 11:04:00,197.4369,197.52,197.26,197.28,5545
2021-02-18 11:03:00,196.82,197.48,196.75,197.48,10209
2021-02-18 11:02:00,196.8501,197.075,196.581,196.65,3739
2021-02-18 11:01:00,197.575,197.75,196.8466,197.155,9986
2021-02-18 11:00:00,197.31,197.79,197.31,197.3501,2499
2021-02-18 10:59:00,197.1908,197.55,196.8003,197.55,11897
2021-02-18 10:58:00,197.24,197.7722,197.24,197.55,7658
2021-02-18 10:57:00,197.22,197.3954,196.92,197.01,4274
2021-02-18 10:56:00,197.5,197.5,197.08,197.128,10688
2021-02-18 10:55:00,196.59,198.13,196.25,197.18,18477
2021-02-18 10:54:00,196.65,196.74,196.17,196.59,11925
2021-02-18 10:53:00,196.5,196.97,196.1,196.9438,11287
2021-02-18 10:52:00,196.2,197.11,196.0,196.38,16950
2021-02-18 10:51:00,195.48,196.17,195.25,196.17,10663
2021-02-18 10:50:00,194.9001,195.5,194.9001,195.27,7215
2021-02-18 10:49:00,195.0,195.25,194.76,195.25,4233
2021-02-18 10:48:00,194.5,195.0,194.24,194.61,7254
2021-02-18 10:47:00,195.08,195.1017,194.5001,194.695,11565
2021-02-18 10:46:00,195.5,195.5,195.05,195.08,3995
2021-02-18 10:45:00,195.0,195.68,195.0,195.67,7923
2021-02-18 10:44:00,195.2138,195.3863,194.9,194.9,9031
2021-02-18 10:43:00,195.4,195.5959,195.1701,195.45,7920
2021-02-18 10:42:00,194.55,195.56,194.45,195.51,10845
2021-02-18 10:41:00,194.87,194.87,194.2301,194.5999,6321
2021-02-18 10:40:00,195.0,195.2249,194.75,194.81,7088
2021-02-18 10:39:00,195.02,195.2499,194.64,195.16,13323
2021-02-18 10:38:00,194.61,195.25,194.48,195.02,11770
2021-02-18 10:37:00,194.165,194.5,194.0101,194.48,7135
2021-02-18 10:36:00,193.53,194.0,193.22,194.0,13495
2021-02-18 10:35:00,193.27,193.6,193.1301,193.33,5627
2021-02-18 10:34:00,193.08,193.6099,192.8881,193.34,14255
2021-02-18 10:33:00,193.73,193.87,193.07,193.0801,12451
2021-02-18 10:32:00,193.485,193.7522,193.31,193.5,8226
2021-02-18 10:31:00,193.4716,193.8071,193.03,193.45,13357
2021-02-18 10:30:00,192.89,193.82,192.81,193.565,10621
2021-02-18 10:29:00,192.62,193.145,192.24,192.94,10375
2021-02-18 10:28:00,192.92,193.09,192.5,192.56,7618
2021-02-18 10:27:00,192.5,193.13,192.21,192.915,11005
2021-02-18 10:26:00,193.25,193.5,192.17,192.19,28276
2021-02-18 10:25:00,193.82,193.88,193.07,193.07,7162
2021-02-18 10:24:00,194.35,194.6063,193.91,193.91,15875
2021-02-18 10:23:00,193.92,194.67,193.8,194.3401,35380
2021-02-18 10:22:00,193.28,193.98,193.01,193.96,24317
2021-02-18 10:21:00,194.14,194.19,193.0,193.4999,34855
2021-02-18 10:20:00,195.1,195.185,194.04,194.185,61134
2021-02-18 10:19:00,195.5221,195.55,195.1,195.1,11899
2021-02-18 10:18:00,195.6634,195.88,195.52,195.52,10868
2021-02-18 10:17:00,195.895,195.9672,195.5678,195.63,8255
2021-02-18 10:16:00,195.605,195.9994,195.52,195.98,16938
2021-02-18 10:15:00,195.5,195.7997,195.3,195.6864,13779
2021-02-18 10:14:00,196.1063,196.1063,195.46,195.63,43965
2021-02-18 10:13:00,196.7101,196.7101,196.11,196.12,7897
2021-02-18 10:12:00,196.3,196.8,196.28,196.795,5557
2021-02-18 10:11:00,197.1623,197.26,196.16,196.16,26560
2021-02-18 10:10:00,197.04,197.295,197.02,197.295,4763
2021-02-18 10:09:00,197.25,197.42,197.13,197.17,7754
2021-02-18 10:08:00,197.19,197.25,197.02,197.1697,4595
2021-02-18 10:07:00,197.48,197.48,197.0,197.3566,9458
2021-02-18 10:06:00,198.025,198.1599,197.3001,197.485,23094
2021-02-18 10:05:00,197.92,198.13,197.8101,198.025,9684
2021-02-18 10:04:00,198.2,198.3076,197.81,197.81,6703
2021-02-18 10:03:00,198.01,198.35,197.995,198.205,4804
2021-02-18 10:02:00,197.78,198.21,197.78,198.13,8098
2021-02-18 10:01:00,198.28,198.28,197.6208,197.98,13373
2021-02-18 10:00:00,197.91,198.6621,197.7,198.3499,23758
2021-02-18 09:59:00,198.042,198.12,197.7,198.0699,10287
2021-02-18 09:58:00,196.97,197.87,196.82,197.87,17950
2021-02-18 09:57:00,196.78,197.17,196.57,197.0,6563
2021-02-18 09:56:00,197.2,197.2,196.5641,196.65,4525
2021-02-18 09:55:00,196.82,197.23,196.65,197.16,11616
2021-02-18 09:54:00,197.1,197.235,196.87,197.09,12330
2021-02-18 09:53:00,197.375,197.48,197.08,197.08,11564
2021-02-18 09:52:00,197.29,197.77,197.11,197.25,9146
2021-02-18 09:51:00,197.69,197.74,197.12,197.285,11573
2021-02-18 09:50:00,198.16,198.37,197.29,197.4,23557
2021-02-18 09:49:00,198.15,198.28,198.0,198.11,12369
2021-02-18 09:48:00,198.01,198.39,197.925,198.15,7677
2021-02-18 09:47:00,197.94,198.4099,197.815,197.815,12815
2021-02-18 09:46:00,198.3959,198.42,197.82,198.145,9730
2021-02-18 09:45:00,198.12,198.44,197.95,198.07,5724
2021-02-18 09:44:00,198.2,198.67,198.06,198.39,5952
2021-02-18 09:43:00,197.57,198.42,197.46,198.26,12723
2021-02-18 09:42:00,197.75,197.9701,197.3952,197.58,4557
2021-02-18 09:41:00,198.54,198.9568,197.68,197.9,8558
2021-02-18 09:40:00,199.02,199.115,198.3501,198.7634,9842
2021-02-18 09:39:00,199.25,199.41,198.82,199.03,12804
2021-02-18 09:38:00,197.68,199.47,197.6,199.41,15587
2021-02-18 09:37:00,197.52,197.9,196.74,197.5,16233
2021-02-18 09:36:00,196.5,197.99,196.3,197.8165,13180
2021-02-18 09:35:00,197.1,197.24,196.1,196.545,24762
2021-02-18 09:34:00,198.1075,198.7,196.57,197.06,41406
2021-02-18 09:33:00,199.0,199.0399,198.01,198.38,19439
2021-02-18 09:32:00,199.2501,199.78,198.93,199.43,15275
2021-02-18 09:31:00,199.01,199.52,198.3685,199.4525,62275
2021-02-18 09:30:00,199.18,199.18,199.1796,199.1796,294
2021-02-18 09:29:00,198.77,199.48,198.75,199.48,1189
2021-02-18 09:19:00,197.0,197.0,197.0,197.0,194
2021-02-18 09:14:00,197.0,197.0,197.0,197.0,541
2021-02-18 09:13:00,196.86,196.86,196.86,196.86,308
2021-02-18 09:08:00,197.0,197.0,197.0,197.0,605
2021-02-18 09:07:00,197.36,197.36,197.36,197.36,859
2021-02-18 09:04:00,196.66,197.25,196.66,197.25,1483
2021-02-18 08:59:00,196.5501,196.5501,196.5501,196.5501,806
2021-02-18 08:58:00,196.57,196.57,196.57,196.57,328
2021-02-18 08:57:00,197.0,197.0,196.8,197.0,1417
2021-02-18 08:54:00,197.0,197.0,197.0,197.0,1120
2021-02-18 08:53:00,197.0,197.0,197.0,197.0,503
2021-02-18 08:47:00,197.45,197.45,197.45,197.45,650
2021-02-18 08:42:00,196.53,197.99,196.53,197.99,647
2021-02-18 08:41:00,197.0,197.0,197.0,197.0,1575
2021-02-18 08:39:00,197.0,197.0,197.0,197.0,5128
2021-02-18 08:34:00,197.0,197.0,197.0,197.0,159
2021-02-18 08:32:00,196.53,196.53,196.53,196.53,153
2021-02-18 08:29:00,197.25,197.25,197.25,197.25,522
2021-02-18 08:28:00,197.1,197.1,197.1,197.1,499
2021-02-18 08:27:00,197.5,197.5,197.3,197.48,774
2021-02-18 08:25:00,198.0,198.0,198.0,198.0,815
2021-02-18 08:22:00,198.0,198.0,198.0,198.0,1195
2021-02-18 08:21:00,198.0,198.0,198.0,198.0,629
2021-02-18 08:15:00,199.0,199.0,199.0,199.0,1325
2021-02-18 08:12:00,199.0,199.0,199.0,199.0,256
2021-02-18 08:06:00,199.25,199.25,199.0,199.0,1124
2021-02-18 08:05:00,199.02,199.02,199.0,199.0,315
2021-02-18 08:03:00,199.25,199.25,199.25,199.25,210
2021-02-18 08:01:00,200.0,200.75,199.0,199.25,6149
2021-02-18 07:59:00,199.5,199.5,199.25,199.25,651
2021-02-18 07:46:00,199.19,199.19,199.19,199.19,414
2021-02-18 07:45:00,200.01,200.01,200.01,200.01,373
2021-02-18 07:40:00,200.05,200.05,200.05,200.05,516
2021-02-18 07:39:00,200.05,200.05,200.05,200.05,207
2021-02-18 07:35:00,200.5,200.5,200.5,200.5,101
2021-02-18 07:34:00,200.5,200.5,200.5,200.5,317
2021-02-18 07:24:00,200.05,200.05,200.05,200.05,140
2021-02-18 07:13:00,199.85,199.85,199.85,199.85,464
2021-02-18 07:09:00,200.01,200.01,200.01,200.01,407
2021-02-18 07:01:00,200.88,201.3,200.0,200.02,1983
2021-02-18 06:56:00,200.13,200.13,200.13,200.13,107
2021-02-18 06:32:00,200.02,200.02,200.02,200.02,255
2021-02-18 06:31:00,200.24,200.24,200.0,200.02,817
2021-02-18 06:19:00,201.77,201.77,201.77,201.77,150
2021-02-18 05:19:00,201.98,201.98,201.98,201.98,144
2021-02-18 04:12:00,202.3,202.3,202.3,202.3,220
2021-02-17 20:00:00,203.0,203.0,203.0,203.0,420
2021-02-17 19:59:00,203.0,203.0,203.0,203.0,124
2021-02-17 19:56:00,204.0,204.0,203.9,203.9,1053
2021-02-17 19:55:00,203.89,203.89,203.89,203.89,102
2021-02-17 19:39:00,203.01,203.01,203.01,203.01,119
2021-02-17 19:36:00,203.0,203.0,203.0,203.0,110
2021-02-17 19:35:00,203.0,203.0,203.0,203.0,352
2021-02-17 19:30:00,202.61,202.61,202.61,202.61,104
2021-02-17 19:27:00,203.35,203.35,203.35,203.35,418
2021-02-17 19:21:00,203.5,203.5,203.5,203.5,102
2021-02-17 19:14:00,203.0,203.0,203.0,203.0,257
2021-02-17 19:04:00,202.5,202.5,202.5,202.5,601
2021-02-17 19:00:00,202.5,202.5,202.5,202.5,475
2021-02-17 18:46:00,202.24,202.24,202.24,202.24,201
2021-02-17 18:34:00,202.44,202.47,202.44,202.47,455
2021-02-17 18:27:00,202.11,202.11,202.05,202.05,349
2021-02-17 17:55:00,202.5,202.5,202.5,202.5,100
2021-02-17 17:45:00,202.5,202.5,202.5,202.5,106
2021-02-17 17:29:00,202.5,202.5,202.5,202.5,301
2021-02-17 17:00:00,202.0,202.0,202.0,202.0,284
2021-02-17 16:48:00,202.39,202.39,202.39,202.39,206
2021-02-17 16:43:00,202.39,202.39,202.39,202.39,543
2021-02-17 16:42:00,202.5,202.5,202.5,202.5,190
2021-02-17 16:39:00,202.5,202.5,202.5,202.5,215
2021-02-17 16:38:00,202.39,202.39,202.39,202.39,299
2021-02-17 16:26:00,202.0,202.0,202.0,202.0,382
2021-02-17 16:19:00,202.0,202.0,202.0,202.0,146
2021-02-17 16:13:00,201.75,201.75,201.75,201.75,185
2021-02-17 16:05:00,202.0,202.0,202.0,202.0,123
2021-02-17 16:04:00,202.0,202.0,202.0,202.0,359
2021-02-17 16:03:00,201.9486,201.9486,201.9486,201.9486,111
2021-02-17 16:02:00,201.96,201.96,201.96,201.96,1155
2021-02-17 16:01:00,201.96,201.96,201.96,201.96,1564
2021-02-17 16:00:00,201.54,202.18,201.17,201.85,68920
2021-02-17 15:59:00,201.705,201.79,201.5,201.55,11523
2021-02-17 15:58:00,201.7,201.83,201.4243,201.79,19058
2021-02-17 15:57:00,201.6299,201.84,201.46,201.7,13932
2021-02-17 15:56:00,202.03,202.03,201.44,201.58,15114
2021-02-17 15:55:00,202.0,202.17,201.55,201.94,13070
2021-02-17 15:54:00,201.86,202.2,201.65,202.02,13172
2021-02-17 15:53:00,202.23,202.2399,201.74,201.77,10088
2021-02-17 15:52:00,202.31,202.32,201.835,202.05,13726
2021-02-17 15:51:00,201.89,202.31,201.68,202.16,15100
2021-02-17 15:50:00,201.62,201.91,201.5,201.86,11402
2021-02-17 15:49:00,202.03,202.1,201.59,201.765,6937
2021-02-17 15:48:00,202.16,202.16,201.76,201.7901,5577
2021-02-17 15:47:00,202.36,202.46,201.88,202.25,9450
2021-02-17 15:46:00,202.02,202.3542,201.87,202.235,8355
2021-02-17 15:45:00,201.885,202.19,201.77,202.02,5977
2021-02-17 15:44:00,201.8498,201.99,201.75,201.9,5601
2021-02-17 15:43:00,202.08,202.2499,201.75,201.76,10670
2021-02-17 15:42:00,202.218,202.23,202.02,202.1811,3625
2021-02-17 15:41:00,202.045,202.24,201.8154,202.24,6453
2021-02-17 15:40:00,202.03,202.04,201.88,201.94,8537
2021-02-17 15:39:00,201.835,202.0,201.835,201.9201,5428
2021-02-17 15:38:00,201.77,201.9299,201.7301,201.83,2245
2021-02-17 15:37:00,201.69,201.7699,201.65,201.715,6410
2021-02-17 15:36:00,201.645,201.695,201.62,201.68,5996
2021-02-17 15:35:00,201.63,201.7,201.3921,201.645,5291
2021-02-17 15:34:00,201.615,201.68,201.55,201.5762,4019
2021-02-17 15:33:00,201.44,201.66,201.44,201.62,1889
2021-02-17 15:32:00,201.76,201.83,201.29,201.29,8880
2021-02-17 15:31:00,201.88,201.9499,201.71,201.89,3127
2021-02-17 15:30:00,201.66,201.9599,201.37,201.8,7476
2021-02-17 15:29:00,201.38,201.82,201.38,201.5427,5116
2021-02-17 15:28:00,201.4899,201.4899,201.25,201.44,4252
2021-02-17 15:27:00,201.426,201.47,201.22,201.46,16250
2021-02-17 15:26:00,201.31,201.45,201.2401,201.45,2262
2021-02-17 15:25:00,201.305,201.4899,201.14,201.305,2275
2021-02-17 15:24:00,201.09,201.447,201.09,201.205,2883
2021-02-17 15:23:00,201.32,201.49,200.89,200.995,8088
2021-02-17 15:22:00,201.34,201.4913,201.17,201.17,8299
2021-02-17 15:21:00,201.12,201.51,201.12,201.25,7029
2021-02-17 15:20:00,201.43,201.43,201.09,201.4,5359
2021-02-17 15:19:00,201.02,201.31,201.02,201.31,1316
2021-02-17 15:18:00,201.06,201.06,200.82,200.85,8512
2021-02-17 15:17:00,201.25,201.396,200.81,200.81,8727
2021-02-17 15:16:00,201.69,201.69,201.0227,201.17,4848
2021-02-17 15:15:00,201.735,201.86,201.01,201.01,6605
2021-02-17 15:14:00,201.3,202.01,201.3,201.55,2547
2021-02-17 15:13:00,202.42,202.42,201.32,201.32,9064
2021-02-17 15:12:00,202.51,202.585,202.09,202.09,9739
2021-02-17 15:11:00,202.645,202.77,202.5,202.5,3963
2021-02-17 15:10:00,202.655,202.655,202.655,202.655,1672
2021-02-17 15:09:00,202.67,202.81,202.57,202.57,3316
2021-02-17 15:08:00,202.7699,202.815,202.63,202.74,3550
2021-02-17 15:07:00,202.55,202.7687,202.55,202.7,1500
2021-02-17 15:06:00,202.685,202.685,202.5,202.5101,3651
2021-02-17 15:05:00,202.55,202.8632,202.55,202.57,3519
2021-02-17 15:04:00,202.5478,202.7599,202.53,202.655,3524
2021-02-17 15:03:00,202.61,202.76,202.4537,202.75,1034
2021-02-17 15:02:00,202.586,202.586,202.54,202.54,2031
2021-02-17 15:01:00,202.56,202.58,202.4397,202.58,3872
2021-02-17 15:00:00,202.69,202.75,202.56,202.655,3653
2021-02-17 14:59:00,202.52,202.53,202.41,202.52,1495
2021-02-17 14:58:00,202.44,202.6,202.44,202.515,2194
2021-02-17 14:57:00,202.3099,202.5797,202.19,202.25,2270
2021-02-17 14:56:00,202.6158,202.6464,202.35,202.37,5764
2021-02-17 14:55:00,202.34,202.5,202.34,202.3412,3399
2021-02-17 14:54:00,202.51,202.58,202.35,202.39,4518
2021-02-17 14:53:00,202.46,202.6,202.31,202.32,3714
2021-02-17 14:52:00,202.777,202.777,202.27,202.485,5846
2021-02-17 14:51:00,202.255,202.63,202.255,202.54,6054
2021-02-17 14:50:00,202.365,202.49,202.0578,202.1085,3661
2021-02-17 14:49:00,202.32,202.5099,202.06,202.38,10816
2021-02-17 14:48:00,201.96,202.22,201.8,202.07,8856
2021-02-17 14:47:00,201.53,202.2199,201.53,201.86,3596
2021-02-17 14:46:00,202.12,202.15,201.8218,201.8218,3550
2021-02-17 14:45:00,201.97,202.1432,201.96,202.11,3081
2021-02-17 14:44:00,202.19,202.19,201.82,202.032,3884
2021-02-17 14:43:00,201.83,202.1,201.81,202.1,4505
2021-02-17 14:42:00,201.45,202.0618,201.45,201.835,6320
2021-02-17 14:41:00,201.95,202.14,201.78,201.78,7151
2021-02-17 14:40:00,202.17,202.18,201.69,201.95,7925
2021-02-17 14:39:00,202.31,202.4099,202.06,202.12,3049
2021-02-17 14:38:00,202.41,202.47,202.16,202.16,6493
2021-02-17 14:37:00,202.53,202.69,202.41,202.41,2519
2021-02-17 14:36:00,202.615,202.82,202.4667,202.4667,5791
2021-02-17 14:35:00,202.59,203.09,202.3301,202.62,3654
2021-02-17 14:34:00,202.9921,202.9921,202.52,202.72,2939
2021-02-17 14:33:00,202.55,203.13,202.32,202.5884,12467
2021-02-17 14:32:00,202.66,202.74,202.36,202.44,5772
2021-02-17 14:31:00,203.5,203.5,202.65,202.66,5407
2021-02-17 14:30:00,203.16,203.5,203.0,203.0,4095
2021-02-17 14:29:00,203.4462,203.4462,203.26,203.26,2532
2021-02-17 14:28:00,203.6705,203.7,203.475,203.625,4038
2021-02-17 14:27:00,203.79,203.87,203.56,203.72,1840
2021-02-17 14:26:00,203.68,203.86,203.68,203.86,1181
2021-02-17 14:25:00,203.625,203.84,203.5,203.84,1800
2021-02-17 14:24:00,203.2723,203.83,203.2723,203.63,2755
2021-02-17 14:23:00,203.58,203.65,203.545,203.545,2378
2021-02-17 14:22:00,204.0781,204.0781,203.5,203.5,4002
2021-02-17 14:21:00,204.06,204.5199,203.7501,203.7501,7618
2021-02-17 14:20:00,204.335,204.41,204.0,204.0,4722
2021-02-17 14:19:00,204.17,204.52,204.16,204.44,1577
2021-02-17 14:18:00,204.55,204.55,204.15,204.16,2456
2021-02-17 14:17:00,204.4099,204.5386,204.4099,204.53,1805
2021-02-17 14:16:00,204.3,204.6,204.0,204.6,2518
2021-02-17 14:15:00,204.355,204.43,204.255,204.3,3436
2021-02-17 14:14:00,204.3591,204.55,204.1,204.55,2868
2021-02-17 14:13:00,204.32,204.51,204.32,204.35,2441
2021-02-17 14:12:00,204.73,204.73,204.29,204.3241,3011
2021-02-17 14:11:00,204.3408,204.68,204.3408,204.68,3593
2021-02-17 14:10:00,204.42,204.63,204.08,204.31,14449
2021-02-17 14:09:00,204.38,204.42,204.2081,204.42,868
2021-02-17 14:08:00,204.17,204.2663,204.17,204.2663,2438
2021-02-17 14:07:00,204.05,204.22,203.8601,204.16,1958
2021-02-17 14:06:00,204.25,204.25,204.02,204.02,1111
2021-02-17 14:05:00,204.36,204.36,204.04,204.04,4949
2021-02-17 14:04:00,204.25,204.54,204.19,204.49,2766
2021-02-17 14:03:00,204.5,204.5,204.33,204.33,3385
2021-02-17 14:02:00,204.61,204.8,204.5,204.5,5207
2021-02-17 14:01:00,204.96,204.96,204.59,204.78,1574
2021-02-17 14:00:00,204.685,204.9999,204.5198,204.775,1887
2021-02-17 13:59:00,205.0,205.0,204.5995,204.845,1305
2021-02-17 13:58:00,204.8,205.0,204.8,205.0,4661
2021-02-17 13:57:00,204.75,204.8899,204.386,204.71,2681
