symbol,time,askclose,askhigh,asklow,askopen,asksize,bidclose,bidhigh,bidlow,bidopen,bidsize,close,high,low,open,volume
TLT SGNKIKYGE9NP,2021-01-04 09:46:00,156.678607096,156.71856084,156.628664916,156.71856084,100.0,156.66861866,156.708572404,156.61867648,156.708572404,3200.0,156.678607096,156.708572404,156.628664916,156.708572404,9777.0
TLT SGNKIKYGE9NP,2021-01-04 09:47:00,156.66861866,156.688595532,156.638653352,156.678607096,200.0,156.658630224,156.678607096,156.628664916,156.66861866,1100.0,156.66861866,156.678607096,156.64364757,156.678607096,15987.0
TLT SGNKIKYGE9NP,2021-01-04 09:48:00,156.66861866,156.678607096,156.638653352,156.66861866,200.0,156.658630224,156.66861866,156.628664916,156.658630224,1100.0,156.658630224,156.66861866,156.633659134,156.658630224,8904.0
TLT SGNKIKYGE9NP,2021-01-04 09:49:00,156.71856084,156.728549276,156.648641788,156.66861866,900.0,156.708572404,156.71856084,156.638653352,156.658630224,100.0,156.71856084,156.71856084,156.638653352,156.66861866,15353.0
TLT SGNKIKYGE9NP,2021-01-04 09:50:00,156.698583968,156.728549276,156.698583968,156.71856084,300.0,156.688595532,156.71856084,156.688595532,156.708572404,2100.0,156.69358975,156.728549276,156.688595532,156.698583968,5133.0
TLT SGNKIKYGE9NP,2021-01-04 09:51:00,156.798468328,156.808456764,156.698583968,156.698583968,300.0,156.788479892,156.798468328,156.688595532,156.688595532,1900.0,156.788479892,156.798468328,156.698583968,156.698583968,26351.0
TLT SGNKIKYGE9NP,2021-01-04 09:52:00,156.8184452,156.8184452,156.788479892,156.798468328,1200.0,156.808456764,156.808456764,156.778491456,156.788479892,200.0,156.8184452,156.8184452,156.788479892,156.798468328,7563.0
TLT SGNKIKYGE9NP,2021-01-04 09:53:00,156.938306432,156.958283304,156.8184452,156.8184452,100.0,156.928317996,156.948294868,156.808456764,156.808456764,500.0,156.938306432,156.948294868,156.808456764,156.808456764,29797.0
TLT SGNKIKYGE9NP,2021-01-04 09:54:00,156.928317996,156.938306432,156.908341124,156.938306432,700.0,156.91832956,156.928317996,156.898352688,156.928317996,2500.0,156.91832956,156.933312214,156.898352688,156.928317996,12135.0
TLT SGNKIKYGE9NP,2021-01-04 09:55:00,156.878375816,156.938306432,156.858398944,156.928317996,600.0,156.86838738,156.928317996,156.848410508,156.91832956,100.0,156.86838738,156.928317996,156.858398944,156.928317996,20121.0
TLT SGNKIKYGE9NP,2021-01-04 09:56:00,156.838422072,156.878375816,156.838422072,156.878375816,100.0,156.828433636,156.86838738,156.828433636,156.86838738,2200.0,156.848410508,156.878375816,156.848410508,156.86838738,11818.0
TLT SGNKIKYGE9NP,2021-01-04 09:57:00,156.878375816,156.878375816,156.828433636,156.838422072,200.0,156.86838738,156.86838738,156.8184452,156.828433636,4300.0,156.878375816,156.878375816,156.828433636,156.828433636,36793.0
