symbol,time,close,high,low,open,volume
XLE RGRPZX100F39,2021-01-04 10:00:00,38.475,38.65,38.18,38.42,4435056.0
XLE RGRPZX100F39,2021-01-04 11:00:00,37.71,38.59,37.52,38.49,6240605.0
XLE RGRPZX100F39,2021-01-04 12:00:00,37.74,37.83,37.53,37.715,4543299.0
XLE RGRPZX100F39,2021-01-04 13:00:00,37.8,37.97,37.63,37.73,4598487.0
XLE RGRPZX100F39,2021-01-04 14:00:00,38.16,38.21,37.795,37.8,3607683.0
XLE RGRPZX100F39,2021-01-04 15:00:00,37.99,38.185,37.81,38.16,3561475.0
XLE RGRPZX100F39,2021-01-04 16:00:00,37.96,38.055,37.78,37.99,6513644.0
XLE RGRPZX100F39,2021-01-05 10:00:00,38.99,39.135,38.335,38.37,5628611.0
XLE RGRPZX100F39,2021-01-05 11:00:00,39.34,39.4,38.93,39.0,8830776.0
XLE RGRPZX100F39,2021-01-05 12:00:00,39.785,39.94,39.29,39.34,6364586.0
XLE RGRPZX100F39,2021-01-05 13:00:00,40.215,40.23,39.755,39.79,5295095.0
XLE RGRPZX100F39,2021-01-05 14:00:00,40.49,40.635,40.17,40.22,7777140.0
XLE RGRPZX100F39,2021-01-05 15:00:00,39.95,40.7,39.93,40.49,5759093.0
XLE RGRPZX100F39,2021-01-05 16:00:00,39.66,40.12,39.63,39.95,7177032.0
XLE RGRPZX100F39,2021-01-06 10:00:00,40.07,40.63,39.92,40.44,5852044.0
XLE RGRPZX100F39,2021-01-06 11:00:00,40.99,41.13,40.09,40.1,5919122.0
XLE RGRPZX100F39,2021-01-06 12:00:00,41.01,41.13,40.86,40.99,4873938.0
XLE RGRPZX100F39,2021-01-06 13:00:00,41.03,41.18,40.895,41.01,5920621.0
XLE RGRPZX100F39,2021-01-06 14:00:00,41.17,41.245,41.01,41.03,2509302.0
XLE RGRPZX100F39,2021-01-06 15:00:00,40.78,41.23,40.38,41.16,7033324.0
XLE RGRPZX100F39,2021-01-06 16:00:00,40.87,40.97,40.505,40.77,9250578.0
XLE RGRPZX100F39,2021-01-07 10:00:00,41.33,41.4,40.8,41.23,3578313.0
XLE RGRPZX100F39,2021-01-07 11:00:00,41.76,41.89,41.11,41.35,4954588.0
XLE RGRPZX100F39,2021-01-07 12:00:00,41.26,41.77,41.18,41.76,4637245.0
XLE RGRPZX100F39,2021-01-07 13:00:00,41.46,41.52,41.17,41.25,3351052.0
XLE RGRPZX100F39,2021-01-07 14:00:00,41.24,41.525,41.155,41.46,2137943.0
XLE RGRPZX100F39,2021-01-07 15:00:00,41.455,41.485,41.17,41.22,2740169.0
XLE RGRPZX100F39,2021-01-07 16:00:00,41.47,41.71,41.415,41.47,4411127.0
XLE RGRPZX100F39,2021-01-08 10:00:00,41.565,42.0,41.495,42.0,4367983.0
XLE RGRPZX100F39,2021-01-08 11:00:00,41.73,41.74,41.24,41.56,4484823.0
XLE RGRPZX100F39,2021-01-08 12:00:00,41.78,41.86,41.54,41.729,3522250.0
XLE RGRPZX100F39,2021-01-08 13:00:00,41.69,41.86,41.63,41.775,5481382.0
XLE RGRPZX100F39,2021-01-08 14:00:00,41.18,41.725,41.09,41.7,3679936.0
XLE RGRPZX100F39,2021-01-08 15:00:00,41.525,41.63,41.18,41.18,3853314.0
XLE RGRPZX100F39,2021-01-08 16:00:00,41.42,41.68,41.37,41.53,5743090.0
XLE RGRPZX100F39,2021-01-11 10:00:00,41.31,41.36,40.3,40.52,3877153.0
XLE RGRPZX100F39,2021-01-11 11:00:00,41.31,41.5,41.14,41.3,2690442.0
XLE RGRPZX100F39,2021-01-11 12:00:00,41.94,41.94,41.2,41.31,2595541.0
XLE RGRPZX100F39,2021-01-11 13:00:00,42.11,42.19,41.8,41.935,2714830.0
XLE RGRPZX100F39,2021-01-11 14:00:00,42.0,42.23,41.93,42.11,2632783.0
XLE RGRPZX100F39,2021-01-11 15:00:00,42.07,42.12,41.88,41.99,2646322.0
XLE RGRPZX100F39,2021-01-11 16:00:00,42.07,42.23,41.895,42.07,5994194.0
XLE RGRPZX100F39,2021-01-12 10:00:00,43.03,43.03,42.26,42.58,4489263.0
XLE RGRPZX100F39,2021-01-12 11:00:00,43.58,43.63,42.969,43.03,6681268.0
XLE RGRPZX100F39,2021-01-12 12:00:00,43.485,43.63,43.2,43.585,5684628.0
XLE RGRPZX100F39,2021-01-12 13:00:00,43.365,43.505,43.125,43.49,6095391.0
XLE RGRPZX100F39,2021-01-12 14:00:00,43.32,43.43,43.26,43.36,4533941.0
XLE RGRPZX100F39,2021-01-12 15:00:00,43.38,43.485,43.3,43.32,4211171.0
XLE RGRPZX100F39,2021-01-12 16:00:00,43.54,43.77,43.33,43.385,10335075.0
XLE RGRPZX100F39,2021-01-13 10:00:00,43.1,43.71,42.96,43.71,4482117.0
