symbol,time,close,high,low,open,volume
QQQ RIWIV7K5Z9LX,2001-01-02 10:00:00,49.6677879,51.140394243,49.397664843,51.027116832,6324300.0
QQQ RIWIV7K5Z9LX,2001-01-02 11:00:00,48.038335911,49.937910957,47.942485794,49.397664843,10058200.0
QQQ RIWIV7K5Z9LX,2001-01-02 12:00:00,47.872776618,48.038335911,46.835852625,48.020908617,10936400.0
QQQ RIWIV7K5Z9LX,2001-01-02 13:00:00,47.872776618,49.127541786,46.888134507,47.872776618,6079100.0
QQQ RIWIV7K5Z9LX,2001-01-02 14:00:00,47.48937615,50.922553068,46.835852625,47.907631206,4290800.0
QQQ RIWIV7K5Z9LX,2001-01-02 15:00:00,46.731288861,47.942485794,46.513447686,47.506803444,7665600.0
QQQ RIWIV7K5Z9LX,2001-01-02 16:00:00,46.382742981,46.888134507,45.694364868,46.731288861,16465300.0
QQQ RIWIV7K5Z9LX,2001-01-03 10:00:00,46.400170275,47.22796674,45.450382752,45.476523693,12105100.0
QQQ RIWIV7K5Z9LX,2001-01-03 11:00:00,47.559085326,48.195181557,45.912206043,46.347888393,14921200.0
QQQ RIWIV7K5Z9LX,2001-01-03 12:00:00,46.295606511,47.872776618,45.363246282,47.515517091,8780700.0
QQQ RIWIV7K5Z9LX,2001-01-03 13:00:00,47.0536938,47.166971211,45.363246282,46.278179217,6735800.0
QQQ RIWIV7K5Z9LX,2001-01-03 14:00:00,51.680640357,55.7673408,46.426311216,47.123402976,36579400.0
QQQ RIWIV7K5Z9LX,2001-01-03 15:00:00,53.902620342,55.7673408,45.642082986,51.741635886,20018500.0
QQQ RIWIV7K5Z9LX,2001-01-03 16:00:00,54.730416807,54.948257982,45.859924161,54.0246114,15944700.0
QQQ RIWIV7K5Z9LX,2001-01-04 10:00:00,54.678134925,55.279376568,53.58892905,53.702206461,13087200.0
QQQ RIWIV7K5Z9LX,2001-01-04 11:00:00,54.146602458,55.444935861,53.493078933,54.512575632,11710000.0
QQQ RIWIV7K5Z9LX,2001-01-04 12:00:00,54.63456669,54.678134925,53.76320199,54.146602458,6420400.0
QQQ RIWIV7K5Z9LX,2001-01-04 13:00:00,54.442866456,55.227094686,54.172743399,54.660707631,4162400.0
QQQ RIWIV7K5Z9LX,2001-01-04 14:00:00,54.164029752,54.791412336,53.702206461,54.486434691,4534000.0
QQQ RIWIV7K5Z9LX,2001-01-04 15:00:00,53.371087875,55.113817275,52.769846232,54.120461517,8279400.0
QQQ RIWIV7K5Z9LX,2001-01-04 16:00:00,53.571501756,54.0246114,52.482295881,53.371087875,8132600.0
QQQ RIWIV7K5Z9LX,2001-01-05 10:00:00,51.070685067,53.423369757,50.756993775,53.423369757,12907600.0
QQQ RIWIV7K5Z9LX,2001-01-05 11:00:00,51.070685067,52.229600118,50.835416598,51.088112361,19043400.0
QQQ RIWIV7K5Z9LX,2001-01-05 12:00:00,50.783134716,52.395159411,49.998906486,51.088112361,10947500.0
QQQ RIWIV7K5Z9LX,2001-01-05 13:00:00,50.783134716,52.064040825,50.225461308,50.809275657,5518200.0
QQQ RIWIV7K5Z9LX,2001-01-05 14:00:00,50.303884131,50.97483495,49.998906486,50.783134716,4325300.0
QQQ RIWIV7K5Z9LX,2001-01-05 15:00:00,49.563224136,51.192676125,49.284387432,50.321311425,5672400.0
QQQ RIWIV7K5Z9LX,2001-01-05 16:00:00,49.397664843,50.434588836,48.7964232,49.563224136,12358200.0
QQQ RIWIV7K5Z9LX,2001-01-08 10:00:00,47.872776618,49.214678256,47.48937615,49.066546257,11000100.0
QQQ RIWIV7K5Z9LX,2001-01-08 11:00:00,48.038335911,49.066546257,47.384812386,47.820494736,11141300.0
QQQ RIWIV7K5Z9LX,2001-01-08 12:00:00,47.820494736,48.578582025,47.48937615,47.994767676,4291600.0
QQQ RIWIV7K5Z9LX,2001-01-08 13:00:00,47.559085326,48.578582025,47.323816857,47.820494736,2880600.0
QQQ RIWIV7K5Z9LX,2001-01-08 14:00:00,47.445807915,47.872776618,47.219253093,47.48937615,3634800.0
QQQ RIWIV7K5Z9LX,2001-01-08 15:00:00,46.853279919,47.9250585,46.635438744,47.471948856,8033300.0
QQQ RIWIV7K5Z9LX,2001-01-08 16:00:00,49.571937783,49.615506018,46.766143449,46.87942086,12237700.0
QQQ RIWIV7K5Z9LX,2001-01-09 10:00:00,50.434588836,51.088112361,49.693928841,50.321311425,11335500.0
